series,month,value
South Korea,2024-06,39496
South Korea,2024-07,57399
South Korea,2024-08,60986
South Korea,2024-09,44886
South Korea,2024-10,42088
South Korea,2024-11,39600
South Korea,2024-12,42842
South Korea,2025-01,79301
South Korea,2025-02,72230
South Korea,2025-03,38446
South Korea,2025-04,32026
South Korea,2025-05,39936
South Korea,2025-06,36356
South Korea,2025-07,59416
South Korea,2025-08,64983
South Korea,2025-09,35676
South Korea,2025-10,50782
South Korea,2025-11,41934
South Korea,2025-12,35924
South Korea,2026-01,69227
Southeast Asia,2008-01,277557
Southeast Asia,2008-02,255547
Southeast Asia,2008-03,312642
Southeast Asia,2008-04,296937
Southeast Asia,2008-05,292928
Southeast Asia,2008-06,309564
Southeast Asia,2008-07,322370
Southeast Asia,2008-08,279089
Southeast Asia,2008-09,276194
Southeast Asia,2008-10,317385
Southeast Asia,2008-11,266543
Southeast Asia,2008-12,364652
Southeast Asia,2009-01,243584
Southeast Asia,2009-02,231174
Southeast Asia,2009-03,283896
Southeast Asia,2009-04,292558
Southeast Asia,2009-05,286750
Southeast Asia,2009-06,320157
Southeast Asia,2009-07,327832
Southeast Asia,2009-08,289154
Southeast Asia,2009-09,339293
Southeast Asia,2009-10,314781
Southeast Asia,2009-11,321009
Southeast Asia,2009-12,434660
Southeast Asia,2010-01,331917
Southeast Asia,2010-02,300249
Southeast Asia,2010-03,360196
Southeast Asia,2010-04,390638
Southeast Asia,2010-05,403211
Southeast Asia,2010-06,433880
Southeast Asia,2010-07,456012
Southeast Asia,2010-08,361982
Southeast Asia,2010-09,447797
Southeast Asia,2010-10,410399
Southeast Asia,2010-11,391582
Southeast Asia,2010-12,533890
Southeast Asia,2011-01,396955
Southeast Asia,2011-02,377595
Southeast Asia,2011-03,434867
Southeast Asia,2011-04,456954
Southeast Asia,2011-05,447119
Southeast Asia,2011-06,490223
Southeast Asia,2011-07,497719
Southeast Asia,2011-08,449333
Southeast Asia,2011-09,450741
Southeast Asia,2011-10,437413
Southeast Asia,2011-11,414851
Southeast Asia,2011-12,560480
Southeast Asia,2012-01,432507
Southeast Asia,2012-02,424993
Southeast Asia,2012-03,484166
Southeast Asia,2012-04,493900
Southeast Asia,2012-05,490836
Southeast Asia,2012-06,502674
Southeast Asia,2012-07,481014
Southeast Asia,2012-08,517640
Southeast Asia,2012-09,407516
Southeast Asia,2012-10,465620
Southeast Asia,2012-11,484855
Southeast Asia,2012-12,593887
Southeast Asia,2013-01,460013
Southeast Asia,2013-02,405346
Southeast Asia,2013-03,523832
Southeast Asia,2013-04,497388
Southeast Asia,2013-05,534890
Southeast Asia,2013-06,557007
Southeast Asia,2013-07,512094
Southeast Asia,2013-08,585102
Southeast Asia,2013-09,445923
Southeast Asia,2013-10,512989
Southeast Asia,2013-11,505058
Southeast Asia,2013-12,626753
Southeast Asia,2014-01,497205
Southeast Asia,2014-02,440212
Southeast Asia,2014-03,508913
Southeast Asia,2014-04,511901
Southeast Asia,2014-05,549855
Southeast Asia,2014-06,552708
Southeast Asia,2014-07,568294
Southeast Asia,2014-08,480265
Southeast Asia,2014-09,436327
Southeast Asia,2014-10,485039
Southeast Asia,2014-11,463159
Southeast Asia,2014-12,619198
Southeast Asia,2015-01,448133
Southeast Asia,2015-02,380389
Southeast Asia,2015-03,461999
Southeast Asia,2015-04,478213
Southeast Asia,2015-05,512074
Southeast Asia,2015-06,496392
Southeast Asia,2015-07,579570
Southeast Asia,2015-08,444137
Southeast Asia,2015-09,414155
Southeast Asia,2015-10,465052
Southeast Asia,2015-11,455128
Southeast Asia,2015-12,612913
Southeast Asia,2016-01,473005
Southeast Asia,2016-02,440596
Southeast Asia,2016-03,499023
Southeast Asia,2016-04,516058
Southeast Asia,2016-05,541795
Southeast Asia,2016-06,493485
Southeast Asia,2016-07,607290
Southeast Asia,2016-08,447752
Southeast Asia,2016-09,413178
Southeast Asia,2016-10,471598
Southeast Asia,2016-11,465948
Southeast Asia,2016-12,637752
Southeast Asia,2017-01,478812
Southeast Asia,2017-02,437738
Southeast Asia,2017-03,534535
Southeast Asia,2017-04,555812
Southeast Asia,2017-05,502134
Southeast Asia,2017-06,567156
Southeast Asia,2017-07,560387
Southeast Asia,2017-08,477817
Southeast Asia,2017-09,464113
Southeast Asia,2017-10,501024
Southeast Asia,2017-11,503852
Southeast Asia,2017-12,641734
Southeast Asia,2018-01,495111
Southeast Asia,2018-02,451842
Southeast Asia,2018-03,553248
Southeast Asia,2018-04,556681
Southeast Asia,2018-05,533719
Southeast Asia,2018-06,648291
Southeast Asia,2018-07,583679
Southeast Asia,2018-08,509153
Southeast Asia,2018-09,497316
Southeast Asia,2018-10,533250
Southeast Asia,2018-11,514632
Southeast Asia,2018-12,644044
Southeast Asia,2019-01,491810
Southeast Asia,2019-02,455405
Southeast Asia,2019-03,530303
Southeast Asia,2019-04,554453
Southeast Asia,2019-05,535242
Southeast Asia,2019-06,622117
Southeast Asia,2019-07,617788
Southeast Asia,2019-08,520958
Southeast Asia,2019-09,511664
Southeast Asia,2019-10,555996
Southeast Asia,2019-11,565680
Southeast Asia,2019-12,662907
Southeast Asia,2020-01,528985
Southeast Asia,2020-02,247016
Southeast Asia,2020-03,88027
Southeast Asia,2020-04,503
Southeast Asia,2020-05,574
Southeast Asia,2020-06,1100
Southeast Asia,2020-07,2310
Southeast Asia,2020-08,2833
Southeast Asia,2020-09,3770
Southeast Asia,2020-10,6378
Southeast Asia,2020-11,6457
Southeast Asia,2020-12,8826
Southeast Asia,2021-01,6786
Southeast Asia,2021-02,5666
Southeast Asia,2021-03,7331
Southeast Asia,2021-04,7262
Southeast Asia,2021-05,4478
Southeast Asia,2021-06,1561
Southeast Asia,2021-07,1968
Southeast Asia,2021-08,1933
Southeast Asia,2021-09,2774
Southeast Asia,2021-10,6448
Southeast Asia,2021-11,12937
Southeast Asia,2021-12,30006
Southeast Asia,2022-01,17563
Southeast Asia,2022-02,18760
Southeast Asia,2022-03,41170
Southeast Asia,2022-04,137294
Southeast Asia,2022-05,204656
Southeast Asia,2022-06,269088
Southeast Asia,2022-07,332161
Southeast Asia,2022-08,315820
Southeast Asia,2022-09,340369
Southeast Asia,2022-10,374927
Southeast Asia,2022-11,358257
Southeast Asia,2022-12,438856
Southeast Asia,2023-01,362255
Southeast Asia,2023-02,376496
Southeast Asia,2023-03,414934
Southeast Asia,2023-04,489334
Southeast Asia,2023-05,456263
Southeast Asia,2023-06,475814
Southeast Asia,2023-07,519036
Southeast Asia,2023-08,429652
Southeast Asia,2023-09,404106
Southeast Asia,2023-10,434927
Southeast Asia,2023-11,418065
Southeast Asia,2023-12,495668
Southeast Asia,2024-01,486141
Southeast Asia,2024-02,430395
Southeast Asia,2024-03,534123
Southeast Asia,2024-04,506437
Southeast Asia,2024-05,431069
Southeast Asia,2024-06,450962
Southeast Asia,2024-07,475246
Southeast Asia,2024-08,398577
Southeast Asia,2024-09,417351
Southeast Asia,2024-10,444034
Southeast Asia,2024-11,437876
Southeast Asia,2024-12,528320
Southeast Asia,2025-01,476556
Southeast Asia,2025-02,419289
Southeast Asia,2025-03,429836
Southeast Asia,2025-04,512837
Southeast Asia,2025-05,478392
Southeast Asia,2025-06,460065
Southeast Asia,2025-07,484305
Southeast Asia,2025-08,410443
Southeast Asia,2025-09,418343
Southeast Asia,2025-10,455359
Southeast Asia,2025-11,440406
Southeast Asia,2025-12,508775
Southeast Asia,2026-01,454152
Spain,2008-01,2032
Spain,2008-02,1795
Spain,2008-03,2819
Spain,2008-04,1970
Spain,2008-05,1715
Spain,2008-06,1672
Spain,2008-07,3364
Spain,2008-08,4595
Spain,2008-09,2550
Spain,2008-10,2333
Spain,2008-11,2623
Spain,2008-12,2498
Spain,2009-01,1957
Spain,2009-02,1838
Spain,2009-03,2259
Spain,2009-04,1965
Spain,2009-05,1898
Spain,2009-06,2152
Spain,2009-07,2842
Spain,2009-08,4449
Spain,2009-09,3032
Spain,2009-10,3155
Spain,2009-11,3008
Spain,2009-12,2316
Spain,2010-01,2174
Spain,2010-02,2275
Spain,2010-03,2940
Spain,2010-04,2222
Spain,2010-05,1918
Spain,2010-06,2352
Spain,2010-07,3267
Spain,2010-08,5274
Spain,2010-09,3066
Spain,2010-10,2959
Spain,2010-11,2750
Spain,2010-12,2568
Spain,2011-01,2200
Spain,2011-02,1973
Spain,2011-03,2811
Spain,2011-04,2744
Spain,2011-05,1963
Spain,2011-06,2015
Spain,2011-07,3336
Spain,2011-08,5411
Spain,2011-09,2948
Spain,2011-10,3343
Spain,2011-11,3173
Spain,2011-12,3060
Spain,2012-01,2473
Spain,2012-02,2398
Spain,2012-03,3107
Spain,2012-04,3051
Spain,2012-05,2131
Spain,2012-06,2263
Spain,2012-07,3663
Spain,2012-08,5802
Spain,2012-09,3565
Spain,2012-10,3646
Spain,2012-11,3264
Spain,2012-12,2415
Spain,2013-01,2516
Spain,2013-02,2530
Spain,2013-03,3469
Spain,2013-04,2508
Spain,2013-05,2317
Spain,2013-06,2278
Spain,2013-07,4024
Spain,2013-08,6584
Spain,2013-09,3636
Spain,2013-10,3257
Spain,2013-11,3338
Spain,2013-12,3050
Spain,2014-01,3095
Spain,2014-02,3022
Spain,2014-03,3444
Spain,2014-04,3394
Spain,2014-05,2657
Spain,2014-06,2515
Spain,2014-07,4047
Spain,2014-08,7295
Spain,2014-09,4153
Spain,2014-10,3488
Spain,2014-11,3757
Spain,2014-12,3348
Spain,2015-01,3546
Spain,2015-02,2893
Spain,2015-03,3715
Spain,2015-04,3094
Spain,2015-05,2953
Spain,2015-06,2717
Spain,2015-07,4875
Spain,2015-08,8377
Spain,2015-09,4330
Spain,2015-10,4046
Spain,2015-11,4464
Spain,2015-12,3064
Spain,2016-01,3432
Spain,2016-02,3159
Spain,2016-03,4382
Spain,2016-04,3156
Spain,2016-05,2973
Spain,2016-06,2541
Spain,2016-07,4973
Spain,2016-08,8652
Spain,2016-09,4377
Spain,2016-10,4166
Spain,2016-11,4088
Spain,2016-12,3592
Spain,2017-01,3529
Spain,2017-02,3625
Spain,2017-03,3866
Spain,2017-04,4391
Spain,2017-05,3244
Spain,2017-06,3305
Spain,2017-07,6321
Spain,2017-08,11064
Spain,2017-09,6101
Spain,2017-10,5534
Spain,2017-11,5615
Spain,2017-12,4041
Spain,2018-01,4664
Spain,2018-02,4399
Spain,2018-03,5684
Spain,2018-04,4483
Spain,2018-05,3770
Spain,2018-06,3811
Spain,2018-07,7079
Spain,2018-08,11978
Spain,2018-09,6652
Spain,2018-10,5138
Spain,2018-11,5173
Spain,2018-12,4053
Spain,2019-01,4212
Spain,2019-02,4065
Spain,2019-03,4274
Spain,2019-04,4865
Spain,2019-05,3374
Spain,2019-06,3746
Spain,2019-07,6997
Spain,2019-08,12701
Spain,2019-09,6479
Spain,2019-10,4798
Spain,2019-11,4946
Spain,2019-12,4942
Spain,2020-01,4872
Spain,2020-02,3892
Spain,2020-03,1306
Spain,2020-04,0
Spain,2020-05,1
Spain,2020-06,2
Spain,2020-07,29
Spain,2020-08,28
Spain,2020-09,44
Spain,2020-10,22
Spain,2020-11,30
Spain,2020-12,30
Spain,2021-01,58
Spain,2021-02,33
Spain,2021-03,25
Spain,2021-04,35
Spain,2021-05,6
Spain,2021-06,7
Spain,2021-07,24
Spain,2021-08,38
Spain,2021-09,44
Spain,2021-10,95
Spain,2021-11,199
Spain,2021-12,213
Spain,2022-01,238
Spain,2022-02,228
Spain,2022-03,391
Spain,2022-04,1137
Spain,2022-05,1291
Spain,2022-06,1603
Spain,2022-07,3331
Spain,2022-08,6867
Spain,2022-09,4841
Spain,2022-10,3987
Spain,2022-11,3939
Spain,2022-12,2604
Spain,2023-01,3229
Spain,2023-02,3302
Spain,2023-03,3936
Spain,2023-04,4517
Spain,2023-05,3689
Spain,2023-06,3562
Spain,2023-07,5983
Spain,2023-08,10525
Spain,2023-09,6203
Spain,2023-10,4717
Spain,2023-11,4098
Spain,2023-12,3531
Spain,2024-01,3992
Spain,2024-02,3659
Spain,2024-03,4731
Spain,2024-04,3814
Spain,2024-05,3704
Spain,2024-06,4259
Spain,2024-07,7998
Spain,2024-08,13721
Spain,2024-09,7460
Spain,2024-10,5487
Spain,2024-11,5432
Spain,2024-12,4362
Spain,2025-01,4376
Spain,2025-02,4278
Spain,2025-03,4586
Spain,2025-04,5561
Spain,2025-05,4008
Spain,2025-06,4557
Spain,2025-07,10880
Spain,2025-08,16966
Spain,2025-09,7984
Spain,2025-10,5364
Spain,2025-11,5048
Spain,2025-12,4391
Spain,2026-01,4762
Sri Lanka,2008-01,6211
Sri Lanka,2008-02,5789
Sri Lanka,2008-03,6073
Sri Lanka,2008-04,9426
Sri Lanka,2008-05,6283
Sri Lanka,2008-06,5799
Sri Lanka,2008-07,6286
Sri Lanka,2008-08,8029
Sri Lanka,2008-09,4969
Sri Lanka,2008-10,6018
Sri Lanka,2008-11,5631
Sri Lanka,2008-12,9304
Sri Lanka,2009-01,4322
Sri Lanka,2009-02,4598
Sri Lanka,2009-03,4340
Sri Lanka,2009-04,7845
Sri Lanka,2009-05,4544
Sri Lanka,2009-06,4992
Sri Lanka,2009-07,5820
Sri Lanka,2009-08,7523
Sri Lanka,2009-09,5616
Sri Lanka,2009-10,6242
Sri Lanka,2009-11,6078
Sri Lanka,2009-12,8090
Sri Lanka,2010-01,4770
Sri Lanka,2010-02,4734
Sri Lanka,2010-03,5375
Sri Lanka,2010-04,9961
Sri Lanka,2010-05,6043
Sri Lanka,2010-06,5750
Sri Lanka,2010-07,6207
Sri Lanka,2010-08,7816
Sri Lanka,2010-09,5759
Sri Lanka,2010-10,6295
Sri Lanka,2010-11,5786
Sri Lanka,2010-12,10477
Sri Lanka,2011-01,5721
Sri Lanka,2011-02,5908
Sri Lanka,2011-03,5635
Sri Lanka,2011-04,9706
Sri Lanka,2011-05,5744
Sri Lanka,2011-06,5296
Sri Lanka,2011-07,7585
Sri Lanka,2011-08,7586
Sri Lanka,2011-09,6394
Sri Lanka,2011-10,6469
Sri Lanka,2011-11,6560
Sri Lanka,2011-12,11387
Sri Lanka,2012-01,5407
Sri Lanka,2012-02,6251
Sri Lanka,2012-03,5286
Sri Lanka,2012-04,10243
Sri Lanka,2012-05,5346
Sri Lanka,2012-06,6040
Sri Lanka,2012-07,5847
Sri Lanka,2012-08,7979
Sri Lanka,2012-09,6398
Sri Lanka,2012-10,7229
Sri Lanka,2012-11,6607
Sri Lanka,2012-12,10726
Sri Lanka,2013-01,6741
Sri Lanka,2013-02,6392
Sri Lanka,2013-03,7474
Sri Lanka,2013-04,12588
Sri Lanka,2013-05,7066
Sri Lanka,2013-06,6206
Sri Lanka,2013-07,7038
Sri Lanka,2013-08,10237
Sri Lanka,2013-09,7144
Sri Lanka,2013-10,6932
Sri Lanka,2013-11,6408
Sri Lanka,2013-12,11380
Sri Lanka,2014-01,6440
Sri Lanka,2014-02,6006
Sri Lanka,2014-03,5772
Sri Lanka,2014-04,11131
Sri Lanka,2014-05,6994
Sri Lanka,2014-06,6369
Sri Lanka,2014-07,5711
Sri Lanka,2014-08,9649
Sri Lanka,2014-09,7536
Sri Lanka,2014-10,6987
Sri Lanka,2014-11,7603
Sri Lanka,2014-12,8608
Sri Lanka,2015-01,6139
Sri Lanka,2015-02,5987
Sri Lanka,2015-03,7640
Sri Lanka,2015-04,11103
Sri Lanka,2015-05,7652
Sri Lanka,2015-06,5832
Sri Lanka,2015-07,6782
Sri Lanka,2015-08,8965
Sri Lanka,2015-09,7477
Sri Lanka,2015-10,8083
Sri Lanka,2015-11,7432
Sri Lanka,2015-12,9960
Sri Lanka,2016-01,6624
Sri Lanka,2016-02,6577
Sri Lanka,2016-03,6699
Sri Lanka,2016-04,12708
Sri Lanka,2016-05,7434
Sri Lanka,2016-06,5764
Sri Lanka,2016-07,7919
Sri Lanka,2016-08,11142
Sri Lanka,2016-09,7745
Sri Lanka,2016-10,7825
Sri Lanka,2016-11,9161
Sri Lanka,2016-12,12307
Sri Lanka,2017-01,5931
Sri Lanka,2017-02,6246
Sri Lanka,2017-03,7058
Sri Lanka,2017-04,12363
Sri Lanka,2017-05,8870
Sri Lanka,2017-06,6806
Sri Lanka,2017-07,7806
Sri Lanka,2017-08,11805
Sri Lanka,2017-09,9322
Sri Lanka,2017-10,9313
Sri Lanka,2017-11,9585
Sri Lanka,2017-12,12684
Sri Lanka,2018-01,8059
Sri Lanka,2018-02,7316
Sri Lanka,2018-03,8101
Sri Lanka,2018-04,15128
Sri Lanka,2018-05,8880
Sri Lanka,2018-06,7904
Sri Lanka,2018-07,10183
Sri Lanka,2018-08,12264
Sri Lanka,2018-09,9442
Sri Lanka,2018-10,9312
Sri Lanka,2018-11,8097
Sri Lanka,2018-12,9116
Sri Lanka,2019-01,6367
Sri Lanka,2019-02,6277
Sri Lanka,2019-03,7044
Sri Lanka,2019-04,10438
Sri Lanka,2019-05,6772
Sri Lanka,2019-06,7221
Sri Lanka,2019-07,7768
Sri Lanka,2019-08,9693
Sri Lanka,2019-09,8314
Sri Lanka,2019-10,8108
Sri Lanka,2019-11,9755
Sri Lanka,2019-12,10983
Sri Lanka,2020-01,6236
Sri Lanka,2020-02,3591
Sri Lanka,2020-03,1660
Sri Lanka,2020-04,2
Sri Lanka,2020-05,5
Sri Lanka,2020-06,3
Sri Lanka,2020-07,18
Sri Lanka,2020-08,36
Sri Lanka,2020-09,32
Sri Lanka,2020-10,34
Sri Lanka,2020-11,46
Sri Lanka,2020-12,90
Sri Lanka,2021-01,172
Sri Lanka,2021-02,107
Sri Lanka,2021-03,238
Sri Lanka,2021-04,165
Sri Lanka,2021-05,5
Sri Lanka,2021-06,2
Sri Lanka,2021-07,2
Sri Lanka,2021-08,6
Sri Lanka,2021-09,15
Sri Lanka,2021-10,19
Sri Lanka,2021-11,150
Sri Lanka,2021-12,587
Sri Lanka,2022-01,444
Sri Lanka,2022-02,885
Sri Lanka,2022-03,1529
Sri Lanka,2022-04,2928
Sri Lanka,2022-05,2759
Sri Lanka,2022-06,2709
Sri Lanka,2022-07,3058
Sri Lanka,2022-08,3901
Sri Lanka,2022-09,4430
Sri Lanka,2022-10,4707
Sri Lanka,2022-11,3896
Sri Lanka,2022-12,4270
Sri Lanka,2023-01,3083
Sri Lanka,2023-02,3829
Sri Lanka,2023-03,4088
Sri Lanka,2023-04,4897
Sri Lanka,2023-05,4276
Sri Lanka,2023-06,4368
Sri Lanka,2023-07,4509
Sri Lanka,2023-08,5567
Sri Lanka,2023-09,5156
Sri Lanka,2023-10,4487
Sri Lanka,2023-11,5048
Sri Lanka,2023-12,5975
Sri Lanka,2024-01,5586
Sri Lanka,2024-02,4111
Sri Lanka,2024-03,4449
Sri Lanka,2024-04,6187
Sri Lanka,2024-05,5780
Sri Lanka,2024-06,5036
Sri Lanka,2024-07,4921
Sri Lanka,2024-08,5767
Sri Lanka,2024-09,5221
Sri Lanka,2024-10,4837
Sri Lanka,2024-11,4970
Sri Lanka,2024-12,6804
Sri Lanka,2025-01,4463
Sri Lanka,2025-02,4342
Sri Lanka,2025-03,4974
Sri Lanka,2025-04,7127
Sri Lanka,2025-05,6177
Sri Lanka,2025-06,4463
Sri Lanka,2025-07,6216
Sri Lanka,2025-08,7157
Sri Lanka,2025-09,5784
Sri Lanka,2025-10,6025
Sri Lanka,2025-11,6311
Sri Lanka,2025-12,5693
Sri Lanka,2026-01,4557
Sweden,2008-01,5036
Sweden,2008-02,4112
Sweden,2008-03,4248
Sweden,2008-04,2538
Sweden,2008-05,1768
Sweden,2008-06,1944
Sweden,2008-07,2114
Sweden,2008-08,1598
Sweden,2008-09,1848
Sweden,2008-10,2684
Sweden,2008-11,2951
Sweden,2008-12,4322
Sweden,2009-01,4682
Sweden,2009-02,3343
Sweden,2009-03,3114
Sweden,2009-04,2597
Sweden,2009-05,1621
Sweden,2009-06,1816
Sweden,2009-07,1829
Sweden,2009-08,1494
Sweden,2009-09,1957
Sweden,2009-10,2597
Sweden,2009-11,2959
Sweden,2009-12,3915
Sweden,2010-01,4708
Sweden,2010-02,3956
Sweden,2010-03,4166
Sweden,2010-04,2839
Sweden,2010-05,1822
Sweden,2010-06,2117
Sweden,2010-07,2057
Sweden,2010-08,1748
Sweden,2010-09,1772
Sweden,2010-10,2609
Sweden,2010-11,3276
Sweden,2010-12,4014
Sweden,2011-01,4840
Sweden,2011-02,3824
Sweden,2011-03,3720
Sweden,2011-04,2856
Sweden,2011-05,1926
Sweden,2011-06,2011
Sweden,2011-07,2455
Sweden,2011-08,1726
Sweden,2011-09,1901
Sweden,2011-10,3228
Sweden,2011-11,3947
Sweden,2011-12,4934
Sweden,2012-01,5682
Sweden,2012-02,5967
Sweden,2012-03,5175
Sweden,2012-04,3447
Sweden,2012-05,2008
Sweden,2012-06,2043
Sweden,2012-07,2430
Sweden,2012-08,1872
Sweden,2012-09,1905
Sweden,2012-10,3035
Sweden,2012-11,3875
Sweden,2012-12,5809
Sweden,2013-01,6892
Sweden,2013-02,5440
Sweden,2013-03,5395
Sweden,2013-04,3243
Sweden,2013-05,2199
Sweden,2013-06,2240
Sweden,2013-07,2710
Sweden,2013-08,2049
Sweden,2013-09,1952
Sweden,2013-10,3491
Sweden,2013-11,3593
Sweden,2013-12,6052
Sweden,2014-01,6910
Sweden,2014-02,5289
Sweden,2014-03,4821
Sweden,2014-04,3676
Sweden,2014-05,2417
Sweden,2014-06,2160
Sweden,2014-07,2716
Sweden,2014-08,1841
Sweden,2014-09,2034
Sweden,2014-10,3331
Sweden,2014-11,3498
Sweden,2014-12,5363
Sweden,2015-01,6295
Sweden,2015-02,4556
Sweden,2015-03,4284
Sweden,2015-04,3138
Sweden,2015-05,1985
Sweden,2015-06,2091
Sweden,2015-07,2911
Sweden,2015-08,1946
Sweden,2015-09,2102
Sweden,2015-10,3753
Sweden,2015-11,4078
Sweden,2015-12,5423
Sweden,2016-01,6852
Sweden,2016-02,5075
Sweden,2016-03,5278
Sweden,2016-04,3165
Sweden,2016-05,2063
Sweden,2016-06,1963
Sweden,2016-07,2991
Sweden,2016-08,1908
Sweden,2016-09,2076
Sweden,2016-10,3422
Sweden,2016-11,4142
Sweden,2016-12,4830
Sweden,2017-01,6232
Sweden,2017-02,5726
Sweden,2017-03,4664
Sweden,2017-04,3662
Sweden,2017-05,2079
Sweden,2017-06,2421
Sweden,2017-07,4027
Sweden,2017-08,2443
Sweden,2017-09,2226
Sweden,2017-10,4054
Sweden,2017-11,4425
Sweden,2017-12,6052
Sweden,2018-01,7574
Sweden,2018-02,6765
Sweden,2018-03,6403
Sweden,2018-04,3620
Sweden,2018-05,2143
Sweden,2018-06,2677
Sweden,2018-07,4279
Sweden,2018-08,2708
Sweden,2018-09,2306
Sweden,2018-10,4051
Sweden,2018-11,4308
Sweden,2018-12,6588
Sweden,2019-01,7721
Sweden,2019-02,5707
Sweden,2019-03,4849
Sweden,2019-04,3920
Sweden,2019-05,2402
Sweden,2019-06,2612
Sweden,2019-07,4199
Sweden,2019-08,2454
Sweden,2019-09,2307
Sweden,2019-10,3677
Sweden,2019-11,3908
Sweden,2019-12,6391
Sweden,2020-01,6982
Sweden,2020-02,4539
Sweden,2020-03,1486
Sweden,2020-04,0
Sweden,2020-05,2
Sweden,2020-06,1
Sweden,2020-07,12
Sweden,2020-08,23
Sweden,2020-09,9
Sweden,2020-10,24
Sweden,2020-11,15
Sweden,2020-12,21
Sweden,2021-01,37
Sweden,2021-02,19
Sweden,2021-03,50
Sweden,2021-04,29
Sweden,2021-05,6
Sweden,2021-06,2
Sweden,2021-07,24
Sweden,2021-08,41
Sweden,2021-09,31
Sweden,2021-10,53
Sweden,2021-11,42
Sweden,2021-12,211
